t,MV,PV,DV
6.310000000000000000e+02,6.734454505043665051e+01,5.635000000000000142e+01,5.000000000000000000e+01
6.320000000000000000e+02,6.726322733546167854e+01,5.638000000000000256e+01,5.000000000000000000e+01
6.330000000000000000e+02,6.812797114049081415e+01,5.635000000000000142e+01,5.000000000000000000e+01
6.340000000000000000e+02,6.847729244833300299e+01,5.635000000000000142e+01,5.000000000000000000e+01
6.350000000000000000e+02,6.881464422375219669e+01,5.635000000000000142e+01,5.000000000000000000e+01
6.360000000000000000e+02,6.866474340579310365e+01,5.638000000000000256e+01,5.000000000000000000e+01
6.370000000000000000e+02,6.900118226655878573e+01,5.638000000000000256e+01,5.000000000000000000e+01
6.380000000000000000e+02,6.884992866317652727e+01,5.640999999999999659e+01,5.000000000000000000e+01
6.390000000000000000e+02,6.663230593865574747e+01,5.657000000000000028e+01,5.000000000000000000e+01
6.400000000000000000e+02,6.703271104523747681e+01,5.657000000000000028e+01,5.000000000000000000e+01
6.410000000000000000e+02,6.740203947802034179e+01,5.657000000000000028e+01,5.000000000000000000e+01
6.420000000000000000e+02,6.663216264574542436e+01,5.664000000000000057e+01,5.000000000000000000e+01
6.430000000000000000e+02,6.747399634167905447e+01,5.660999999999999943e+01,5.000000000000000000e+01
6.440000000000000000e+02,6.684357164881457436e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.450000000000000000e+02,6.766524245864765419e+01,5.664000000000000057e+01,5.000000000000000000e+01
6.460000000000000000e+02,6.749807929082061264e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.470000000000000000e+02,6.829389600686889139e+01,5.664000000000000057e+01,5.000000000000000000e+01
6.480000000000000000e+02,6.858655828448647185e+01,5.664000000000000057e+01,5.000000000000000000e+01
6.490000000000000000e+02,6.744042771787293589e+01,5.672999999999999687e+01,5.000000000000000000e+01
6.500000000000000000e+02,6.872711500144663432e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.510000000000000000e+02,6.901325260344979995e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.520000000000000000e+02,6.929741926236727068e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.530000000000000000e+02,6.958015672601712254e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.540000000000000000e+02,6.986185783345364086e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.550000000000000000e+02,7.014280744511820842e+01,5.667000000000000171e+01,5.000000000000000000e+01
6.560000000000000000e+02,6.994463902853222237e+01,5.670000000000000284e+01,5.000000000000000000e+01
6.570000000000000000e+02,7.023870892978901281e+01,5.670000000000000284e+01,5.000000000000000000e+01
6.580000000000000000e+02,6.845412001597486551e+01,5.682999999999999829e+01,5.000000000000000000e+01
6.590000000000000000e+02,6.768409442857479519e+01,5.689999999999999858e+01,5.000000000000000000e+01
6.600000000000000000e+02,6.804126021980175665e+01,5.689999999999999858e+01,5.000000000000000000e+01
6.610000000000000000e+02,6.741448941041707599e+01,5.696000000000000085e+01,5.000000000000000000e+01
6.620000000000000000e+02,6.727498583785616404e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.630000000000000000e+02,6.760491779088265218e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.640000000000000000e+02,6.791347261977013261e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.650000000000000000e+02,6.820652619706066844e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.660000000000000000e+02,6.848833931003477460e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.670000000000000000e+02,6.876200159484778851e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.680000000000000000e+02,6.855118035358799489e+01,5.702000000000000313e+01,5.000000000000000000e+01
6.690000000000000000e+02,6.930727982638310891e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.700000000000000000e+02,6.956308248554856277e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.710000000000000000e+02,6.933931064584578507e+01,5.702000000000000313e+01,5.000000000000000000e+01
6.720000000000000000e+02,6.960744612221746763e+01,5.702000000000000313e+01,5.000000000000000000e+01
6.730000000000000000e+02,7.034907259850172068e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.740000000000000000e+02,6.899913676773844884e+01,5.709000000000000341e+01,5.000000000000000000e+01
6.750000000000000000e+02,7.040986633235577585e+01,5.702000000000000313e+01,5.000000000000000000e+01
6.760000000000000000e+02,7.113587140452992230e+01,5.699000000000000199e+01,5.000000000000000000e+01
6.770000000000000000e+02,7.025318107703238013e+01,5.706000000000000227e+01,5.000000000000000000e+01
6.780000000000000000e+02,6.908924642670163507e+01,5.714999999999999858e+01,5.000000000000000000e+01
6.790000000000000000e+02,7.035335217083303405e+01,5.709000000000000341e+01,5.000000000000000000e+01
6.800000000000000000e+02,7.061344394405786318e+01,5.709000000000000341e+01,5.000000000000000000e+01
6.810000000000000000e+02,6.879523596365169169e+01,5.721999999999999886e+01,5.000000000000000000e+01
6.820000000000000000e+02,6.910852222974293113e+01,5.721999999999999886e+01,5.000000000000000000e+01
6.830000000000000000e+02,6.892113749049499916e+01,5.725000000000000000e+01,5.000000000000000000e+01
6.840000000000000000e+02,6.873178920667231750e+01,5.728000000000000114e+01,5.000000000000000000e+01
6.850000000000000000e+02,6.901889938541977187e+01,5.728000000000000114e+01,5.000000000000000000e+01
6.860000000000000000e+02,6.976829809533339244e+01,5.725000000000000000e+01,5.000000000000000000e+01
6.870000000000000000e+02,7.049182796295805531e+01,5.721999999999999886e+01,5.000000000000000000e+01
6.880000000000000000e+02,6.976157100617639628e+01,5.728000000000000114e+01,5.000000000000000000e+01
6.890000000000000000e+02,7.049680388732487302e+01,5.725000000000000000e+01,5.000000000000000000e+01
6.900000000000000000e+02,7.073148855528991419e+01,5.725000000000000000e+01,5.000000000000000000e+01
6.910000000000000000e+02,7.192213570864412020e+01,5.718999999999999773e+01,5.000000000000000000e+01
6.920000000000000000e+02,7.324332813846386614e+01,5.711999999999999744e+01,5.000000000000000000e+01
6.930000000000000000e+02,7.438067733050995400e+01,5.706000000000000227e+01,5.000000000000000000e+01
6.940000000000000000e+02,7.311382530262652324e+01,5.714999999999999858e+01,5.000000000000000000e+01
6.950000000000000000e+02,7.270805864461775059e+01,5.718999999999999773e+01,5.000000000000000000e+01
6.960000000000000000e+02,7.359900003748850850e+01,5.714999999999999858e+01,5.000000000000000000e+01
6.970000000000000000e+02,7.175448657699962496e+01,5.728000000000000114e+01,5.000000000000000000e+01
6.980000000000000000e+02,7.156874318305435168e+01,5.731000000000000227e+01,5.000000000000000000e+01
6.990000000000000000e+02,7.185777658414475866e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.000000000000000000e+02,7.212930599019558997e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.010000000000000000e+02,7.238814267718395001e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.020000000000000000e+02,7.263777545861616147e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.030000000000000000e+02,7.288073418722572683e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.040000000000000000e+02,7.311885334193831909e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.050000000000000000e+02,7.335346316339769146e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.060000000000000000e+02,7.294743079378751816e+01,5.735000000000000142e+01,5.000000000000000000e+01
7.070000000000000000e+02,7.383449523762485001e+01,5.731000000000000227e+01,5.000000000000000000e+01
7.080000000000000000e+02,7.294063238997335930e+01,5.738000000000000256e+01,5.000000000000000000e+01
7.090000000000000000e+02,7.367552001067670631e+01,5.735000000000000142e+01,5.000000000000000000e+01
7.100000000000000000e+02,7.390765164846514779e+01,5.735000000000000142e+01,5.000000000000000000e+01
7.110000000000000000e+02,7.270127937514369876e+01,5.743999999999999773e+01,5.000000000000000000e+01
7.120000000000000000e+02,7.233269081986991011e+01,5.747999999999999687e+01,5.000000000000000000e+01
7.130000000000000000e+02,7.467963280822620220e+01,5.735000000000000142e+01,5.000000000000000000e+01
7.140000000000000000e+02,7.280096712648015966e+01,5.747999999999999687e+01,5.000000000000000000e+01
7.150000000000000000e+02,7.258585349927994912e+01,5.750999999999999801e+01,5.000000000000000000e+01
7.160000000000000000e+02,7.284898424295376174e+01,5.750999999999999801e+01,5.000000000000000000e+01
7.170000000000000000e+02,7.421379599708849639e+01,5.743999999999999773e+01,5.000000000000000000e+01
7.180000000000000000e+02,7.282301660632904827e+01,5.753999999999999915e+01,5.000000000000000000e+01
7.190000000000000000e+02,7.307709659996653784e+01,5.753999999999999915e+01,5.000000000000000000e+01
7.200000000000000000e+02,7.236083781710141238e+01,5.760000000000000142e+01,5.000000000000000000e+01
7.210000000000000000e+02,7.198218213317693426e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.220000000000000000e+02,7.431813984455908439e+01,5.750999999999999801e+01,5.000000000000000000e+01
7.230000000000000000e+02,7.354449538449925683e+01,5.757000000000000028e+01,5.000000000000000000e+01
7.240000000000000000e+02,7.264634517699151672e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.250000000000000000e+02,7.289356385539396399e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.260000000000000000e+02,7.376527068498633355e+01,5.760000000000000142e+01,5.000000000000000000e+01
7.270000000000000000e+02,7.333216687868929284e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.280000000000000000e+02,7.355482573537327085e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.290000000000000000e+02,7.377062597650484577e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.300000000000000000e+02,7.350287971717256141e+01,5.767000000000000171e+01,5.000000000000000000e+01
7.310000000000000000e+02,7.420273363979849535e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.320000000000000000e+02,7.440278345318532160e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.330000000000000000e+02,7.460218913786314943e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.340000000000000000e+02,7.480112774375554352e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.350000000000000000e+02,7.499972765555035892e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.360000000000000000e+02,7.519808196918209831e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.370000000000000000e+02,7.396053890926366137e+01,5.772999999999999687e+01,5.000000000000000000e+01
7.380000000000000000e+02,7.467934020588744204e+01,5.770000000000000284e+01,5.000000000000000000e+01
7.390000000000000000e+02,7.441317468318636941e+01,5.772999999999999687e+01,5.000000000000000000e+01
7.400000000000000000e+02,7.606993943549362314e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.410000000000000000e+02,7.528317004557810321e+01,5.770000000000000284e+01,5.000000000000000000e+01
7.420000000000000000e+02,7.644632579172515818e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.430000000000000000e+02,7.662055073307521980e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.440000000000000000e+02,7.680122995874488367e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.450000000000000000e+02,7.698658939698506742e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.460000000000000000e+02,7.717534261037062038e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.470000000000000000e+02,7.736655676106701662e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.480000000000000000e+02,7.755955541786309482e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.490000000000000000e+02,7.775384807837302503e+01,5.764000000000000057e+01,5.000000000000000000e+01
7.500000000000000000e+02,7.794907906328081992e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.510000000000000000e+02,7.814499045788620890e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.520000000000000000e+02,7.834139523980802267e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.530000000000000000e+02,7.853815779300329325e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.540000000000000000e+02,7.873517977784560173e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.550000000000000000e+02,7.893238988505679288e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.560000000000000000e+02,7.976783386474474469e+01,5.760000000000000142e+01,6.500000000000000000e+01
7.570000000000000000e+02,7.930843468043821076e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.580000000000000000e+02,7.951202589885095051e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.590000000000000000e+02,7.970326784843807388e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.600000000000000000e+02,7.989417428754038042e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.610000000000000000e+02,8.008211548296246463e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.620000000000000000e+02,7.978882403435771664e+01,5.767000000000000171e+01,6.500000000000000000e+01
7.630000000000000000e+02,8.046431899640911922e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.640000000000000000e+02,8.064039562490718538e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.650000000000000000e+02,8.081565020241657749e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.660000000000000000e+02,8.098986728307353644e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.670000000000000000e+02,8.116290643646350134e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.680000000000000000e+02,8.133468117739614911e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.690000000000000000e+02,8.150514369953437210e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.700000000000000000e+02,8.167427381725239854e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.710000000000000000e+02,8.184207095869388127e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.720000000000000000e+02,8.200854837103730688e+01,5.764000000000000057e+01,6.500000000000000000e+01
7.730000000000000000e+02,8.073800964730553176e+01,5.772999999999999687e+01,6.500000000000000000e+01
7.740000000000000000e+02,8.190125013547316257e+01,5.767000000000000171e+01,6.500000000000000000e+01
7.750000000000000000e+02,7.791669010356869762e+01,5.792999999999999972e+01,6.500000000000000000e+01
7.760000000000000000e+02,7.772105123692610107e+01,5.796000000000000085e+01,6.500000000000000000e+01
7.770000000000000000e+02,7.797682678183046789e+01,5.796000000000000085e+01,6.500000000000000000e+01
7.780000000000000000e+02,7.771930536011774393e+01,5.799000000000000199e+01,6.500000000000000000e+01
7.790000000000000000e+02,7.792897007146133603e+01,5.799000000000000199e+01,6.500000000000000000e+01
7.800000000000000000e+02,7.763679634452704192e+01,5.802000000000000313e+01,6.500000000000000000e+01
7.810000000000000000e+02,7.367250552214740367e+01,5.828000000000000114e+01,6.500000000000000000e+01
7.820000000000000000e+02,7.396050062616308196e+01,5.828000000000000114e+01,6.500000000000000000e+01
7.830000000000000000e+02,7.419631258538437635e+01,5.828000000000000114e+01,6.500000000000000000e+01
7.840000000000000000e+02,7.439406790013110538e+01,5.828000000000000114e+01,6.500000000000000000e+01
7.850000000000000000e+02,7.456401947777224848e+01,5.828000000000000114e+01,6.500000000000000000e+01
7.860000000000000000e+02,7.471361108345510615e+01,5.828000000000000114e+01,6.500000000000000000e+01
7.870000000000000000e+02,7.373157866275558092e+01,5.835000000000000142e+01,6.500000000000000000e+01
7.880000000000000000e+02,7.340942671640307537e+01,5.838000000000000256e+01,6.500000000000000000e+01
7.890000000000000000e+02,7.100872157333846246e+01,5.853999999999999915e+01,6.500000000000000000e+01
7.900000000000000000e+02,7.121704421796817996e+01,5.853999999999999915e+01,6.500000000000000000e+01
7.910000000000000000e+02,7.043046059197901343e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.920000000000000000e+02,7.060161320545034869e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.930000000000000000e+02,7.074354904334411742e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.940000000000000000e+02,7.086416366443360459e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.950000000000000000e+02,7.096918929840857970e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.960000000000000000e+02,7.106278926763944526e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.970000000000000000e+02,7.114798902754263565e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.980000000000000000e+02,7.122698873359840377e+01,5.860000000000000142e+01,6.500000000000000000e+01
7.990000000000000000e+02,7.130138989931873539e+01,5.860000000000000142e+01,6.500000000000000000e+01
8.000000000000000000e+02,7.025568920571440401e+01,5.867000000000000171e+01,6.500000000000000000e+01
8.010000000000000000e+02,7.147355799313903901e+01,5.860000000000000142e+01,6.500000000000000000e+01
8.020000000000000000e+02,6.833887613177724063e+01,5.879999999999999716e+01,6.500000000000000000e+01
8.030000000000000000e+02,6.960651150161515943e+01,5.872999999999999687e+01,6.500000000000000000e+01
8.040000000000000000e+02,6.969525599297233498e+01,5.872999999999999687e+01,6.500000000000000000e+01
8.050000000000000000e+02,7.025180526237365086e+01,5.870000000000000284e+01,6.500000000000000000e+01
8.060000000000000000e+02,6.823403105266284285e+01,5.882999999999999829e+01,6.500000000000000000e+01
8.070000000000000000e+02,6.946645874749162886e+01,5.875999999999999801e+01,6.500000000000000000e+01
8.080000000000000000e+02,6.889063472627800877e+01,5.879999999999999716e+01,6.500000000000000000e+01
8.090000000000000000e+02,6.960533846037799321e+01,5.875999999999999801e+01,6.500000000000000000e+01
8.100000000000000000e+02,6.694196173297085295e+01,5.892999999999999972e+01,6.500000000000000000e+01
8.110000000000000000e+02,6.770754432482814877e+01,5.889000000000000057e+01,6.500000000000000000e+01
8.120000000000000000e+02,6.715180403040965018e+01,5.892999999999999972e+01,6.500000000000000000e+01
8.130000000000000000e+02,6.676124532788408317e+01,5.896000000000000085e+01,6.500000000000000000e+01
8.140000000000000000e+02,6.541200423021420818e+01,5.904999999999999716e+01,6.500000000000000000e+01
8.150000000000000000e+02,6.392952786676291765e+01,5.914999999999999858e+01,6.500000000000000000e+01
8.160000000000000000e+02,6.246870566106142775e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.170000000000000000e+02,6.261650671791568357e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.180000000000000000e+02,6.272482269041125846e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.190000000000000000e+02,6.280449348205847571e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.200000000000000000e+02,6.286338260040982817e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.210000000000000000e+02,6.290719516893181407e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.220000000000000000e+02,6.246149800292450038e+01,5.928000000000000114e+01,6.500000000000000000e+01
8.230000000000000000e+02,6.297907558308434517e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.240000000000000000e+02,6.299371398702071190e+01,5.925000000000000000e+01,6.500000000000000000e+01
8.250000000000000000e+02,6.252686593317075392e+01,5.928000000000000114e+01,6.500000000000000000e+01
8.260000000000000000e+02,6.207197235012881009e+01,5.931000000000000227e+01,6.500000000000000000e+01
8.270000000000000000e+02,6.002982205145355721e+01,5.943999999999999773e+01,6.500000000000000000e+01
8.280000000000000000e+02,5.803965200120190815e+01,5.957000000000000028e+01,6.500000000000000000e+01
8.290000000000000000e+02,5.815801166871774797e+01,5.957000000000000028e+01,6.500000000000000000e+01
8.300000000000000000e+02,5.823763720372716790e+01,5.957000000000000028e+01,6.500000000000000000e+01
8.310000000000000000e+02,5.828919362397473236e+01,5.957000000000000028e+01,6.500000000000000000e+01
8.320000000000000000e+02,5.832041656974433863e+01,5.957000000000000028e+01,6.500000000000000000e+01
8.330000000000000000e+02,5.833691742155377824e+01,5.957000000000000028e+01,6.500000000000000000e+01
8.340000000000000000e+02,5.738562093117748475e+01,5.963000000000000256e+01,6.500000000000000000e+01
8.350000000000000000e+02,5.789046716355692723e+01,5.960000000000000142e+01,6.500000000000000000e+01
8.360000000000000000e+02,5.740944219342826216e+01,5.963000000000000256e+01,6.500000000000000000e+01
8.370000000000000000e+02,5.741500216702942794e+01,5.963000000000000256e+01,6.500000000000000000e+01
8.380000000000000000e+02,5.629498149877591118e+01,5.970000000000000284e+01,6.500000000000000000e+01
8.390000000000000000e+02,5.583943788338093128e+01,5.972999999999999687e+01,6.500000000000000000e+01
8.400000000000000000e+02,5.586127165007703610e+01,5.972999999999999687e+01,6.500000000000000000e+01
8.410000000000000000e+02,5.331513347808518688e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.420000000000000000e+02,5.386368537056783623e+01,5.985999999999999943e+01,6.500000000000000000e+01
8.430000000000000000e+02,5.340860736548930277e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.440000000000000000e+02,5.342724745278820819e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.450000000000000000e+02,5.390623053847113511e+01,5.985999999999999943e+01,6.500000000000000000e+01
8.460000000000000000e+02,5.340083066522493027e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.470000000000000000e+02,5.338310919546833588e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.480000000000000000e+02,5.335728428998035611e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.490000000000000000e+02,5.332562960079125958e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.500000000000000000e+02,5.376836797852217842e+01,5.985999999999999943e+01,6.500000000000000000e+01
8.510000000000000000e+02,5.323691707419692420e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.520000000000000000e+02,5.320054163365553279e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.530000000000000000e+02,5.316143168507569783e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.540000000000000000e+02,5.312039000698284497e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.550000000000000000e+02,5.307799957525381984e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.560000000000000000e+02,5.303468394271830277e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.570000000000000000e+02,5.299075102346657218e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.580000000000000000e+02,5.294642484333755306e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.590000000000000000e+02,5.242329547016402103e+01,5.992000000000000171e+01,6.500000000000000000e+01
8.600000000000000000e+02,5.287126155427717578e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.610000000000000000e+02,5.282201446445496629e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.620000000000000000e+02,5.277405903267263199e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.630000000000000000e+02,5.272709782721449301e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.640000000000000000e+02,5.268091572954227786e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.650000000000000000e+02,5.263535728088724852e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.660000000000000000e+02,5.259031025636711121e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.670000000000000000e+02,5.206712066076379841e+01,5.992000000000000171e+01,6.500000000000000000e+01
8.680000000000000000e+02,5.092026628971141378e+01,5.999000000000000199e+01,6.500000000000000000e+01
8.690000000000000000e+02,5.091866499517136901e+01,5.999000000000000199e+01,6.500000000000000000e+01
8.700000000000000000e+02,4.739389534415776239e+01,6.021000000000000085e+01,6.500000000000000000e+01
8.710000000000000000e+02,4.842909338871930913e+01,6.014999999999999858e+01,6.500000000000000000e+01
8.720000000000000000e+02,4.795998216481778798e+01,6.017999999999999972e+01,6.500000000000000000e+01
8.730000000000000000e+02,4.796333193516966276e+01,6.017999999999999972e+01,6.500000000000000000e+01
8.740000000000000000e+02,4.746898768495218235e+01,6.021000000000000085e+01,6.500000000000000000e+01
8.750000000000000000e+02,4.745347431606946742e+01,6.021000000000000085e+01,6.500000000000000000e+01
8.760000000000000000e+02,4.885917887907724833e+01,6.011999999999999744e+01,6.500000000000000000e+01
8.770000000000000000e+02,4.734081150020686124e+01,6.021000000000000085e+01,6.500000000000000000e+01
8.780000000000000000e+02,4.826364143141583440e+01,6.014999999999999858e+01,6.500000000000000000e+01
8.790000000000000000e+02,4.819206149481803436e+01,6.014999999999999858e+01,6.500000000000000000e+01
8.800000000000000000e+02,4.860159967924340663e+01,6.011999999999999744e+01,6.500000000000000000e+01
8.810000000000000000e+02,4.963708440139540556e+01,6.004999999999999716e+01,6.500000000000000000e+01
8.820000000000000000e+02,4.793385166335207970e+01,6.014999999999999858e+01,6.500000000000000000e+01
8.830000000000000000e+02,4.948302189712459409e+01,6.004999999999999716e+01,6.500000000000000000e+01
8.840000000000000000e+02,5.082159076708524736e+01,5.996000000000000085e+01,6.500000000000000000e+01
8.850000000000000000e+02,5.021588364790034831e+01,5.999000000000000199e+01,6.500000000000000000e+01
8.860000000000000000e+02,5.012538605077787679e+01,5.999000000000000199e+01,6.500000000000000000e+01
8.870000000000000000e+02,5.116343882022371048e+01,5.992000000000000171e+01,6.500000000000000000e+01
8.880000000000000000e+02,4.994402217758048579e+01,5.999000000000000199e+01,6.500000000000000000e+01
8.890000000000000000e+02,5.148631530649753785e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.900000000000000000e+02,5.138825076535488989e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.910000000000000000e+02,5.082813499188979023e+01,5.992000000000000171e+01,6.500000000000000000e+01
8.920000000000000000e+02,5.125127127838219820e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.930000000000000000e+02,5.118601811186918127e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.940000000000000000e+02,5.112846292506623058e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.950000000000000000e+02,5.107655475236346376e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.960000000000000000e+02,5.102880635036653700e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.970000000000000000e+02,5.098413923892438504e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.980000000000000000e+02,5.094177133565360549e+01,5.989000000000000057e+01,6.500000000000000000e+01
8.990000000000000000e+02,5.090113547639006697e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.000000000000000000e+02,5.086182033202683073e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.010000000000000000e+02,5.130210065979249379e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.020000000000000000e+02,5.077198039302328425e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.030000000000000000e+02,5.073969808652447000e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.040000000000000000e+02,5.070669861811750678e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.050000000000000000e+02,5.019467034519069415e+01,5.992000000000000171e+01,6.500000000000000000e+01
9.060000000000000000e+02,5.113215549589425990e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.070000000000000000e+02,5.060111612887115484e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.080000000000000000e+02,5.104706150378071783e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.090000000000000000e+02,5.052149857750289641e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.100000000000000000e+02,5.049296957065110547e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.110000000000000000e+02,5.094171260474605845e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.120000000000000000e+02,5.089694216077633371e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.130000000000000000e+02,5.037757930830483133e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.140000000000000000e+02,5.035379956143847124e+01,5.989000000000000057e+01,6.500000000000000000e+01
9.150000000000000000e+02,5.080623919821562140e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.160000000000000000e+02,5.076440139429274012e+01,5.985999999999999943e+01,6.500000000000000000e+01
9.170000000000000000e+02,5.232123328144792396e+01,5.975999999999999801e+01,6.500000000000000000e+01
9.180000000000000000e+02,5.271707346691587759e+01,5.972999999999999687e+01,6.500000000000000000e+01
9.190000000000000000e+02,5.518976412985040980e+01,5.957000000000000028e+01,6.500000000000000000e+01
9.200000000000000000e+02,5.553066248406473449e+01,5.953999999999999915e+01,6.500000000000000000e+01
9.210000000000000000e+02,5.493704908985534985e+01,5.957000000000000028e+01,6.500000000000000000e+01
